scrape_date,keyword,page,position,last_update,headline_title,snippet,source_news,source_news_url
2025-03-16 11:04:05.476882,Danantara,25,9,1 minggu lalu,OPINI: Berharap Banyak dari Danantara,Pebentukan Danantara merupakan puncak dari penyusunan payung korporasi atau holding di lingkungan perusahaan pelat merah.,Bisnis.com,https://ekonomi.bisnis.com/read/20250304/9/1844682/opini-berharap-banyak-dari-danantara
2025-03-16 11:04:05.476882,Danantara,25,10,1 minggu lalu,"8 Pengusaha Besar Indonesia Temui Prabowo, Bahas MBG hingga Danantara","Presiden Prabowo Subianto bertemu delapan pengusaha besar di Indonesia, Kamis (6/3) malam.",CNN Indonesia,https://www.cnnindonesia.com/nasional/20250306220804-32-1205920/8-pengusaha-besar-indonesia-temui-prabowo-bahas-mbg-hingga-danantara
2025-03-16 11:04:05.476882,Danantara,26,1,3 minggu lalu,Presiden Prabowo Janjikan Transparansi Pengelolaan BPI Danantara,"Kendati transparansi dipertanyakan, Presiden Prabowo meyakinkan bahwa Danantara akan menjadi instrumen pembangunan nasional dengan tata...",Kompas.id,https://www.kompas.id/artikel/prabowo-janjikan-bpi-danantara-dikelola-transparan
2025-03-16 11:04:05.476882,Danantara,26,2,1 minggu lalu,"8 Pengusaha Besar Indonesia Temui Prabowo, Bahas MBG hingga Danantara","Presiden Prabowo Subianto bertemu delapan pengusaha besar di Indonesia, Kamis (6/3) malam.",CNN Indonesia,https://www.cnnindonesia.com/nasional/20250306220804-32-1205920/8-pengusaha-besar-indonesia-temui-prabowo-bahas-mbg-hingga-danantara
2025-03-16 11:04:05.476882,Danantara,26,3,2 minggu lalu,Danantara Jadi Komitmen Pemerintahan Bersih dan Pemanfaatan Kekayaan Negara untuk Kesejahteraan Rakyat,"Presiden Prabowo Subianto meluncurkan Badan Pengelola Investasi Daya Anagata Nusantara (Danantara) di Halaman Istana Kepresidenan Jakarta,...",Kementerian Pendayagunaan Aparatur Negara dan Reformasi Birokrasi,https://menpan.go.id/site/berita-terkini/berita-daerah/danantara-jadi-komitmen-pemerintahan-bersih-dan-pemanfaatan-kekayaan-negara-untuk-kesejahteraan-rakyat
2025-03-16 11:04:05.476882,Danantara,26,4,3 minggu lalu,Ini Dia Trio Bos Danantara Pilihan Presiden Prabowo Subianto,Presiden RI Prabowo Subianto telah meluncurkan Badan Pengelola Investasi (BPI) Daya Anagata Nusantara (Danantara) hari ini 24 Februari 2025.,CNBC Indonesia,https://www.cnbcindonesia.com/market/20250224121009-17-613068/ini-dia-trio-bos-danantara-pilihan-presiden-prabowo-subianto
2025-03-16 11:04:05.476882,Danantara,26,5,3 hari lalu,"Masa Depan Perum di Bawah UU BUMN Baru, Bakal Masuk Danantara?",Kementerian Badan Usaha Milik Negara (BUMN) tengah memetakan opsi bagi BUMN berstatus Perusahaan Umum (Perum). Masa Depan Perum di Bawah UU...,IDX Channel,https://www.idxchannel.com/economics/masa-depan-perum-di-bawah-uu-bumn-baru-bakal-masuk-danantara
2025-03-16 11:04:05.476882,Danantara,26,6,1 minggu lalu,Bos Danantara: Ray Dalio Berpengalaman Bentuk SWF di Negara Lain Halaman all,"JAKARTA, KOMPAS.com - Kepala Badan Pelaksana (CEO) BPI Danantara, Rosan Perkasa Roeslani, menyebut investor kawakan asal Amerika Serikat...",Kompas.com,https://money.kompas.com/read/2025/03/08/120900826/bos-danantara-ray-dalio-berpengalaman-bentuk-swf-di-negara-lain?page=all
2025-03-16 11:04:05.476882,Danantara,26,7,3 minggu lalu,Prabowo Resmi Luncurkan Danantara,"Presiden Prabowo Subianto resmi meluncurkan Badan Pengelola Investasi (BPI) Daya Anagata Nusantara (Danantara) hari ini, Senin (24/2).",CNN Indonesia,https://www.cnnindonesia.com/ekonomi/20250224071003-92-1201608/prabowo-resmi-luncurkan-danantara
2025-03-16 11:04:05.476882,Danantara,26,8,4 hari lalu,Rosan Roeslani Pastikan Struktur Danantara Diumumkan Pekan Ini,"Struktur kepengurusan Badan Pengelola Investasi Danantara akan segera diumumkan dalam waktu dekat. Rosan Roeslani, pastikan pengumuman akan dilakukan pekan...",TvOneNews,https://www.tvonenews.com/berita/nasional/309744-rosan-roeslani-pastikan-struktur-danantara-diumumkan-pekan-ini
2025-03-16 11:04:05.476882,Danantara,26,9,2 minggu lalu,Tokoh-Tokoh Dibalik Danantara,"Danantara berawal sebagai ide dari ayah Prabowo yang juga Menteri Keuangan periode 1952-1953 dan 1955-1956, Sumitro Djojohadikusumo,...",Tempo.co,https://www.tempo.co/infografik/infografik/tokoh-tokoh-dibalik-danantara-1212229
